COUNTRY,FLOW,PRODUCT,1971,2000
Ghana,            Transport equipment,Charcoal,0,0
Ghana,            Transport equipment,Elec/heat output from non-specified manufactured gases,0,0
Ghana,            Transport equipment,Heat output from non-specified combustible fuels,0,0
Ghana,            Transport equipment,Nuclear,0,0
Ghana,            Transport equipment,Hydro,0,0
Ghana,            Transport equipment,Geothermal,0,0
Ghana,            Transport equipment,Solar photovoltaics,0,0
Ghana,            Transport equipment,Solar thermal,0,0
Ghana,            Transport equipment,"Tide, wave and ocean",0,0
Ghana,            Transport equipment,Wind,0,0
Ghana,            Transport equipment,Other sources,0,0
Ghana,            Transport equipment,Electricity,0,0
Ghana,            Transport equipment,Heat,0,0
Ghana,            Transport equipment,Total,0,0
Ghana,            Transport equipment,Memo: Renewables,0,0
Ghana,            Machinery,Hard coal (if no detail),0,x
Ghana,            Machinery,Brown coal (if no detail),0,x
Ghana,            Machinery,Anthracite,..,0
Ghana,            Machinery,Coking coal,..,0
Ghana,            Machinery,Other bituminous coal,..,0
Ghana,            Machinery,Sub-bituminous coal,..,0
Ghana,            Machinery,Lignite,..,0
Ghana,            Machinery,Patent fuel,0,0
Ghana,            Machinery,Coke oven coke,0,0
Ghana,            Machinery,Gas coke,0,0
Ghana,            Machinery,Coal tar,0,0
Ghana,            Machinery,BKB,0,0
Ghana,            Machinery,Gas works gas,0,0
Ghana,            Machinery,Coke oven gas,0,0
Ghana,            Machinery,Blast furnace gas,0,0
Ghana,            Machinery,Other recovered gases,0,0
Ghana,            Machinery,Peat,0,0
Ghana,            Machinery,Peat products,0,0
Ghana,            Machinery,Oil shale and oil sands,0,0
Ghana,            Machinery,Natural gas,0,0
Ghana,            Machinery,Crude/NGL/feedstocks (if no detail),x,x
Ghana,            Machinery,Crude oil,0,0
Ghana,            Machinery,Natural gas liquids,0,0
Ghana,            Machinery,Refinery feedstocks,0,0
Ghana,            Machinery,Additives/blending components,0,0
Ghana,            Machinery,Other hydrocarbons,0,0
Ghana,            Machinery,Refinery gas,0,0
Ghana,            Machinery,Ethane,0,0
Ghana,            Machinery,Liquefied petroleum gases (LPG),0,0
Ghana,            Machinery,Motor gasoline excl. biofuels,0,0
Ghana,            Machinery,Aviation gasoline,0,0
Ghana,            Machinery,Gasoline type jet fuel,0,0
Ghana,            Machinery,Kerosene type jet fuel excl. biofuels,0,0
Ghana,            Machinery,Other kerosene,0,0
Ghana,            Machinery,Gas/diesel oil excl. biofuels,0,0
Ghana,            Machinery,Fuel oil,0,0
Ghana,            Machinery,Naphtha,0,0
Ghana,            Machinery,White spirit & SBP,0,0
Ghana,            Machinery,Lubricants,0,0
Ghana,            Machinery,Bitumen,0,0
Ghana,            Machinery,Paraffin waxes,0,0
Ghana,            Machinery,Petroleum coke,0,0
Ghana,            Machinery,Other oil products,0,0
Ghana,            Machinery,Industrial waste,0,0
Ghana,            Machinery,Municipal waste (renewable),0,0
Ghana,            Machinery,Municipal waste (non-renewable),0,0
Ghana,            Machinery,Primary solid biofuels,0,0
Ghana,            Machinery,Biogases,0,0
Ghana,            Machinery,Biogasoline,0,0
Ghana,            Machinery,Biodiesels,0,0
Ghana,            Machinery,Bio jet kerosene,0,0
Ghana,            Machinery,Other liquid biofuels,0,0
Ghana,            Machinery,Non-specified primary biofuels and waste,0,0
Ghana,            Machinery,Charcoal,0,0
Ghana,            Machinery,Elec/heat output from non-specified manufactured gases,0,0
Ghana,            Machinery,Heat output from non-specified combustible fuels,0,0
Ghana,            Machinery,Nuclear,0,0
Ghana,            Machinery,Hydro,0,0
Ghana,            Machinery,Geothermal,0,0
Ghana,            Machinery,Solar photovoltaics,0,0
Ghana,            Machinery,Solar thermal,0,0
Ghana,            Machinery,"Tide, wave and ocean",0,0
Ghana,            Machinery,Wind,0,0
Ghana,            Machinery,Other sources,0,0
Ghana,            Machinery,Electricity,0,0
Ghana,            Machinery,Heat,0,0
Ghana,            Machinery,Total,0,0
Ghana,            Machinery,Memo: Renewables,0,0
Ghana,            Food and tobacco,Hard coal (if no detail),0,x
Ghana,            Food and tobacco,Brown coal (if no detail),0,x
Ghana,            Food and tobacco,Anthracite,..,0
Ghana,            Food and tobacco,Coking coal,..,0
Ghana,            Food and tobacco,Other bituminous coal,..,0
Ghana,            Food and tobacco,Sub-bituminous coal,..,0
Ghana,            Food and tobacco,Lignite,..,0
Ghana,            Food and tobacco,Patent fuel,0,0
Ghana,            Food and tobacco,Coke oven coke,0,0
Ghana,            Food and tobacco,Gas coke,0,0
Ghana,            Food and tobacco,Coal tar,0,0
Ghana,            Food and tobacco,BKB,0,0
Ghana,            Food and tobacco,Gas works gas,0,0
Ghana,            Food and tobacco,Coke oven gas,0,0
Ghana,            Food and tobacco,Blast furnace gas,0,0
Ghana,            Food and tobacco,Other recovered gases,0,0
Ghana,            Food and tobacco,Peat,0,0
Ghana,            Food and tobacco,Peat products,0,0
Ghana,            Food and tobacco,Oil shale and oil sands,0,0
Ghana,            Food and tobacco,Natural gas,0,0
Ghana,            Food and tobacco,Crude/NGL/feedstocks (if no detail),x,x
Ghana,            Food and tobacco,Crude oil,0,0
Ghana,            Food and tobacco,Natural gas liquids,0,0
Ghana,            Food and tobacco,Refinery feedstocks,0,0
Ghana,            Food and tobacco,Additives/blending components,0,0
Ghana,            Food and tobacco,Other hydrocarbons,0,0
Ghana,            Food and tobacco,Refinery gas,0,0
Ghana,            Food and tobacco,Ethane,0,0
Ghana,            Food and tobacco,Liquefied petroleum gases (LPG),0,0
Ghana,            Food and tobacco,Motor gasoline excl. biofuels,0,0
Ghana,            Food and tobacco,Aviation gasoline,0,0
Ghana,            Food and tobacco,Gasoline type jet fuel,0,0
Ghana,            Food and tobacco,Kerosene type jet fuel excl. biofuels,0,0
Ghana,            Food and tobacco,Other kerosene,0,0
Ghana,            Food and tobacco,Gas/diesel oil excl. biofuels,0,0
Ghana,            Food and tobacco,Fuel oil,0,0
Ghana,            Food and tobacco,Naphtha,0,0
Ghana,            Food and tobacco,White spirit & SBP,0,0
Ghana,            Food and tobacco,Lubricants,0,0
Ghana,            Food and tobacco,Bitumen,0,0
Ghana,            Food and tobacco,Paraffin waxes,0,0
Ghana,            Food and tobacco,Petroleum coke,0,0
Ghana,            Food and tobacco,Other oil products,0,0
Ghana,            Food and tobacco,Industrial waste,0,0
Ghana,            Food and tobacco,Municipal waste (renewable),0,0
Ghana,            Food and tobacco,Municipal waste (non-renewable),0,0
Ghana,            Food and tobacco,Primary solid biofuels,0,0
Ghana,            Food and tobacco,Biogases,0,0
Ghana,            Food and tobacco,Biogasoline,0,0
Ghana,            Food and tobacco,Biodiesels,0,0
Ghana,            Food and tobacco,Bio jet kerosene,0,0
Ghana,            Food and tobacco,Other liquid biofuels,0,0
Ghana,            Food and tobacco,Non-specified primary biofuels and waste,0,0
Ghana,            Food and tobacco,Charcoal,0,0
Ghana,            Food and tobacco,Elec/heat output from non-specified manufactured gases,0,0
Ghana,            Food and tobacco,Heat output from non-specified combustible fuels,0,0
Ghana,            Food and tobacco,Nuclear,0,0
Ghana,            Food and tobacco,Hydro,0,0
Ghana,            Food and tobacco,Geothermal,0,0
Ghana,            Food and tobacco,Solar photovoltaics,0,0
Ghana,            Food and tobacco,Solar thermal,0,0
Ghana,            Food and tobacco,"Tide, wave and ocean",0,0
Ghana,            Food and tobacco,Wind,0,0
Ghana,            Food and tobacco,Other sources,0,0
Ghana,            Food and tobacco,Electricity,0,0
Ghana,            Food and tobacco,Heat,0,0
Ghana,            Food and tobacco,Total,0,0
Ghana,            Food and tobacco,Memo: Renewables,0,0
Ghana,"            Paper, pulp and printing",Hard coal (if no detail),0,x
Ghana,"            Paper, pulp and printing",Brown coal (if no detail),0,x
Ghana,"            Paper, pulp and printing",Anthracite,..,0
Ghana,"            Paper, pulp and printing",Coking coal,..,0
Ghana,"            Paper, pulp and printing",Other bituminous coal,..,0
Ghana,"            Paper, pulp and printing",Sub-bituminous coal,..,0
Ghana,"            Paper, pulp and printing",Lignite,..,0
Ghana,"            Paper, pulp and printing",Patent fuel,0,0
Ghana,"            Paper, pulp and printing",Coke oven coke,0,0
Ghana,"            Paper, pulp and printing",Gas coke,0,0
Ghana,"            Paper, pulp and printing",Coal tar,0,0
Ghana,"            Paper, pulp and printing",BKB,0,0
Ghana,"            Paper, pulp and printing",Gas works gas,0,0
Ghana,"            Paper, pulp and printing",Coke oven gas,0,0
Ghana,"            Paper, pulp and printing",Blast furnace gas,0,0
Ghana,"            Paper, pulp and printing",Other recovered gases,0,0
Ghana,"            Paper, pulp and printing",Peat,0,0
Ghana,"            Paper, pulp and printing",Peat products,0,0
Ghana,"            Paper, pulp and printing",Oil shale and oil sands,0,0
Ghana,"            Paper, pulp and printing",Natural gas,0,0
Ghana,"            Paper, pulp and printing",Crude/NGL/feedstocks (if no detail),x,x
Ghana,"            Paper, pulp and printing",Crude oil,0,0
Ghana,"            Paper, pulp and printing",Natural gas liquids,0,0
Ghana,"            Paper, pulp and printing",Refinery feedstocks,0,0
Ghana,"            Paper, pulp and printing",Additives/blending components,0,0
Ghana,"            Paper, pulp and printing",Other hydrocarbons,0,0
Ghana,"            Paper, pulp and printing",Refinery gas,0,0
Ghana,"            Paper, pulp and printing",Ethane,0,0
Ghana,"            Paper, pulp and printing",Liquefied petroleum gases (LPG),0,0
Ghana,"            Paper, pulp and printing",Motor gasoline excl. biofuels,0,0
Ghana,"            Paper, pulp and printing",Aviation gasoline,0,0
Ghana,"            Paper, pulp and printing",Gasoline type jet fuel,0,0
Ghana,"            Paper, pulp and printing",Kerosene type jet fuel excl. biofuels,0,0
Ghana,"            Paper, pulp and printing",Other kerosene,0,0
Ghana,"            Paper, pulp and printing",Gas/diesel oil excl. biofuels,0,0
Ghana,"            Paper, pulp and printing",Fuel oil,0,0
Ghana,"            Paper, pulp and printing",Naphtha,0,0
Ghana,"            Paper, pulp and printing",White spirit & SBP,0,0
Ghana,"            Paper, pulp and printing",Lubricants,0,0
Ghana,"            Paper, pulp and printing",Bitumen,0,0
Ghana,"            Paper, pulp and printing",Paraffin waxes,0,0
Ghana,"            Paper, pulp and printing",Petroleum coke,0,0
Ghana,"            Paper, pulp and printing",Other oil products,0,0
Ghana,"            Paper, pulp and printing",Industrial waste,0,0
Ghana,"            Paper, pulp and printing",Municipal waste (renewable),0,0
Ghana,"            Paper, pulp and printing",Municipal waste (non-renewable),0,0
Ghana,"            Paper, pulp and printing",Primary solid biofuels,0,0
Ghana,"            Paper, pulp and printing",Biogases,0,0
Ghana,"            Paper, pulp and printing",Biogasoline,0,0
Ghana,"            Paper, pulp and printing",Biodiesels,0,0
Ghana,"            Paper, pulp and printing",Bio jet kerosene,0,0
Ghana,"            Paper, pulp and printing",Other liquid biofuels,0,0
Ghana,"            Paper, pulp and printing",Non-specified primary biofuels and waste,0,0
Ghana,"            Paper, pulp and printing",Charcoal,0,0
Ghana,"            Paper, pulp and printing",Elec/heat output from non-specified manufactured gases,0,0
Ghana,"            Paper, pulp and printing",Heat output from non-specified combustible fuels,0,0
Ghana,"            Paper, pulp and printing",Nuclear,0,0
Ghana,"            Paper, pulp and printing",Hydro,0,0
Ghana,"            Paper, pulp and printing",Geothermal,0,0
Ghana,"            Paper, pulp and printing",Solar photovoltaics,0,0
Ghana,"            Paper, pulp and printing",Solar thermal,0,0
Ghana,"            Paper, pulp and printing","Tide, wave and ocean",0,0
Ghana,"            Paper, pulp and printing",Wind,0,0
Ghana,"            Paper, pulp and printing",Other sources,0,0
Ghana,"            Paper, pulp and printing",Electricity,0,0
Ghana,"            Paper, pulp and printing",Heat,0,0
Ghana,"            Paper, pulp and printing",Total,0,0
Ghana,"            Paper, pulp and printing",Memo: Renewables,0,0
Ghana,            Wood and wood products,Hard coal (if no detail),0,x
Ghana,            Wood and wood products,Brown coal (if no detail),0,x
Ghana,            Wood and wood products,Anthracite,..,0
Ghana,            Wood and wood products,Coking coal,..,0
Ghana,            Wood and wood products,Other bituminous coal,..,0
Ghana,            Wood and wood products,Sub-bituminous coal,..,0
Ghana,            Wood and wood products,Lignite,..,0
Ghana,            Wood and wood products,Patent fuel,0,0
Ghana,            Wood and wood products,Coke oven coke,0,0
Ghana,            Wood and wood products,Gas coke,0,0
Ghana,            Wood and wood products,Coal tar,0,0
Ghana,            Wood and wood products,BKB,0,0
Ghana,            Wood and wood products,Gas works gas,0,0
Ghana,            Wood and wood products,Coke oven gas,0,0
Ghana,            Wood and wood products,Blast furnace gas,0,0
Ghana,            Wood and wood products,Other recovered gases,0,0
Ghana,            Wood and wood products,Peat,0,0
Ghana,            Wood and wood products,Peat products,0,0
Ghana,            Wood and wood products,Oil shale and oil sands,0,0
Ghana,            Wood and wood products,Natural gas,0,0
Ghana,            Wood and wood products,Crude/NGL/feedstocks (if no detail),x,x
Ghana,            Wood and wood products,Crude oil,0,0
Ghana,            Wood and wood products,Natural gas liquids,0,0
Ghana,            Wood and wood products,Refinery feedstocks,0,0
Ghana,            Wood and wood products,Additives/blending components,0,0
